Area,Item,Element,Unit,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
Egypt,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,17900.0,25900.0,17000.0,11000.0,10900.0,9800.0,0.0,0.0,0.0,0.0
Egypt,Nutrient potash K2O (total),Import Quantity,t,48432.09,23714.66,10763.37,27848.12,43232.86,33735.64,43983.67,15789.83,49270.17,94010.64,135791.79,143960.69,98048.22,61135.01,39966.97
Egypt,Nutrient potash K2O (total),Export Quantity,t,139.22,1775.99,3206.84,261.99,520.78,1644.32,4059.74,248.39,10039.08,23980.74,42647.13,80.06,48690.21,68200.14,70519.59
El Salvador,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Salvador,Nutrient potash K2O (total),Import Quantity,t,9891.03,6187.03,11537.04,13882.97,10435.51,14628.29,11717.42,14817.86,11608.98,18718.35,16247.74,14283.89,16760.62,11475.49,13962.59
El Salvador,Nutrient potash K2O (total),Export Quantity,t,5768.17,3373.64,2543.63,4703.23,4121.44,4811.81,5457.77,5843.79,5765.53,5937.72,5875.33,4698.55,5404.44,5782.55,3918.17
Equatorial Guinea,Nutrient potash K2O (total),Import Quantity,t,63.54,93.09,38.56,59.62,55.79,60.43,46.75,43.88,16.45,18.04,111.95,54.21,15.96,2.42,2.1
Equatorial Guinea,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,155.08,0.0,0.0
Eritrea,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eritrea,Nutrient potash K2O (total),Import Quantity,t,0.03,0.0,7.8,2.32,71.34,0.0,11.2,0.73,0.69,0.0,1.28,0.03,0.0,1.62,0.0
Eritrea,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Estonia,Nutrient potash K2O (total),Import Quantity,t,16941.87,8245.73,19292.32,22260.36,25496.4,30006.01,25980.45,30712.86,29435.27,37824.7,29188.12,46138.72,102682.86,42144.64,28825.09
Estonia,Nutrient potash K2O (total),Export Quantity,t,3924.11,3824.07,5518.33,4589.31,8531.88,8431.78,4503.21,4735.3,10067.26,6521.57,8567.46,12722.34,64137.96,37673.01,8158.13
Eswatini,Nutrient potash K2O (total),Import Quantity,t,1771.77,1742.08,1222.36,2216.61,890.02,1089.49,1754.62,2940.77,3739.15,7678.76,4759.93,6261.72,6832.27,5451.88,5451.88
Eswatini,Nutrient potash K2O (total),Export Quantity,t,27.74,25.45,22.32,5.35,4.37,0.02,0.16,0.0,191.41,84.36,0.0,0.0,1.2,559.14,559.14
Ethiopia,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ethiopia,Nutrient potash K2O (total),Import Quantity,t,460.26,494.38,864.48,487.33,268.11,188.69,518.46,759.5,323.98,1070.03,1469.98,2798.75,1720.72,2296.07,2070.88
Ethiopia,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,43.2,0.0,0.0,0.02,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,10180.0
Faroe Islands,Nutrient potash K2O (total),Import Quantity,t,150.6,139.21,92.63,114.38,29.04,92.81,3.27,11.8,4.15,2.97,1.84,5.69,11.25,137.05,31.21
Faroe Islands,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiji,Nutrient potash K2O (total),Import Quantity,t,887.8,2212.15,251.15,2357.35,426.14,1076.1,897.1,2331.71,1233.03,677.46,1716.05,1212.48,550.71,1120.83,2556.95
Fiji,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.01,0.3,0.0,0.0,0.0,0.0,1.01,0.05,0.0,0.0,0.01,0.0,1.51
Finland,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finland,Nutrient potash K2O (total),Import Quantity,t,470215.14,7661.58,107875.07,205830.49,10554.95,174029.98,8407.91,9357.49,12637.2,11740.55,19049.86,14981.45,19494.25,34962.75,14476.26
Finland,Nutrient potash K2O (total),Export Quantity,t,155697.05,22948.32,64693.2,70372.9,26.2,70378.86,19.91,25.96,19.74,15.23,10.81,5.3,10.88,31.58,243.51
France,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
France,Nutrient potash K2O (total),Import Quantity,t,690251.53,236003.01,528866.6,729909.56,704981.42,657723.96,699248.68,628623.89,560776.01,647605.54,562173.91,562820.02,563101.76,601790.44,417672.88
France,Nutrient potash K2O (total),Export Quantity,t,54214.92,23669.64,43506.38,59339.76,62318.18,60056.2,60439.19,63945.74,60382.2,65031.92,43017.85,41727.44,30015.81,18285.33,18447.88
French Polynesia,Nutrient potash K2O (total),Import Quantity,t,208.93,201.91,246.12,227.96,192.43,184.69,165.87,218.56,122.86,177.08,128.13,207.51,268.08,221.33,234.66
French Polynesia,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabon,Nutrient potash K2O (total),Import Quantity,t,2294.3,2687.34,620.72,829.86,1107.71,1238.51,1912.83,2717.37,3348.94,6287.91,4285.36,6809.74,3973.14,5770.76,13228.67
Gabon,Nutrient potash K2O (total),Export Quantity,t,0.08,5.2,7.73,0.0,0.0,0.0,2.1,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gambia,Nutrient potash K2O (total),Import Quantity,t,19.64,107.82,79.31,283.89,366.25,43.56,103.04,46.25,51.07,95.18,831.44,765.0,223.99,61.49,61.49
Gambia,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Georgia,Nutrient potash K2O (total),Import Quantity,t,355.15,494.74,642.03,1127.05,801.42,1889.47,1881.23,2148.16,2427.17,2561.72,2935.23,3037.6,3759.72,3812.02,2953.12
Georgia,Nutrient potash K2O (total),Export Quantity,t,0.0,0.15,0.0,0.0,20.4,5.08,44.4,0.0,21.2,24.55,73.4,12.0,0.43,12.18,87.61
Germany,Nutrient potash K2O (total),Production,t,2408016.0,1874683.0,2465621.0,2622311.0,2727420.0,2968400.0,3053100.0,3055000.0,2759005.25,2849186.17,2524999.67,2413966.29,2530499.76,2593365.7,2406002.72
Germany,Nutrient potash K2O (total),Import Quantity,t,219949.56,85566.29,215180.76,196187.86,202380.83,217778.6,245268.02,211592.8,194923.95,187810.4,135462.08,168034.57,182676.68,157491.18,102820.67
Germany,Nutrient potash K2O (total),Export Quantity,t,3164743.83,1607368.59,2322392.34,2342335.16,2511532.63,2632005.37,2507254.49,2547464.64,1541440.83,2574141.22,2229947.0,2162158.8,2273846.3,2366315.36,2269656.4
Ghana,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ghana,Nutrient potash K2O (total),Import Quantity,t,14508.53,21095.75,24648.34,34755.99,29885.01,22335.87,19225.58,27172.9,30057.72,40855.85,33667.3,45853.65,37060.37,28267.08,34168.29
Ghana,Nutrient potash K2O (total),Export Quantity,t,390.23,244.74,543.12,540.63,85.12,499.76,727.64,7.54,0.0,13.73,305.71,182.55,133.35,84.15,3684.24
Greece,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greece,Nutrient potash K2O (total),Import Quantity,t,75586.95,35648.81,74502.07,52591.92,38557.62,56186.01,65068.17,71824.08,63627.73,69157.27,86283.19,71273.06,80029.71,69692.78,53848.28
Greece,Nutrient potash K2O (total),Export Quantity,t,12630.78,15121.51,26775.03,16269.76,12722.69,14417.52,18468.09,17900.12,13821.52,18745.89,17870.6,24941.92,22856.88,18282.73,13147.06
Greenland,Nutrient potash K2O (total),Import Quantity,t,88.54,92.26,84.61,0.0,90.89,0.48,0.0,0.0,39.6,0.41,1.53,1.53,1.53,1.53,1.53
Greenland,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grenada,Nutrient potash K2O (total),Import Quantity,t,74.61,95.02,100.64,42.99,49.13,78.16,62.68,87.7,39.64,64.31,51.49,61.11,72.85,41.81,51.88
Grenada,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.52,0.0,0.0
Guatemala,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,Nutrient potash K2O (total),Import Quantity,t,31543.52,16837.23,48444.74,38682.69,37909.82,47712.12,48275.61,63386.88,59153.21,86445.01,80435.03,58524.73,92069.67,93310.4,65854.04
Guatemala,Nutrient potash K2O (total),Export Quantity,t,2687.91,7533.6,4986.5,3986.23,4392.39,3247.49,4290.01,4255.16,4547.64,3255.85,3479.95,4556.93,3654.75,4636.31,3219.53
Guinea,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,Nutrient potash K2O (total),Import Quantity,t,540.31,355.4,124.5,2599.89,1789.32,2461.43,241.62,208.88,172.2,15023.65,86.06,508.97,8359.83,323.8,5391.78
Guinea,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,Nutrient potash K2O (total),Import Quantity,t,0.0,23.4,15.37,8.05,9.0,3.45,9.9,0.15,52.91,13.5,110.82,20.8,44.75,80.5,26.58
Guinea-Bissau,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,Nutrient potash K2O (total),Import Quantity,t,0.06,418.55,471.9,329.42,840.77,4265.56,2312.88,680.06,1089.01,266.75,1702.88,2216.63,1995.79,1977.72,1966.66
Guyana,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,10.08,75.78,141.49,0.0,0.01,10.0
Haiti,Nutrient potash K2O (total),Import Quantity,t,1441.27,5020.56,7484.69,2737.27,86293.05,4046.87,7056.47,2068.48,1048.67,4003.5,4498.84,18012.04,4874.78,3565.17,2559.49
Haiti,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,Nutrient potash K2O (total),Import Quantity,t,7948.47,6049.38,16498.61,25694.84,16289.48,30042.79,43796.11,26547.98,38866.81,46288.33,51074.03,45657.56,75160.41,63195.32,63195.32
Honduras,Nutrient potash K2O (total),Export Quantity,t,1055.86,2040.48,669.68,574.84,155.08,353.96,552.84,754.31,2192.0,3223.29,3993.66,2863.56,5198.07,6787.85,6787.85
Hungary,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18286.0,20656.0,12729.0
Hungary,Nutrient potash K2O (total),Import Quantity,t,136132.11,36535.62,76651.01,87238.59,94133.37,110778.38,111298.06,97042.11,100365.37,130610.74,104739.51,107896.97,120683.27,133285.67,58925.84
Hungary,Nutrient potash K2O (total),Export Quantity,t,16581.16,8535.43,6564.08,7247.44,8601.66,13015.94,14520.57,15055.68,16352.16,13116.42,10901.07,9682.32,9814.82,12392.2,12681.35
Iceland,Nutrient potash K2O (total),Production,t,670206.8252341135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,Nutrient potash K2O (total),Import Quantity,t,6140.22,3524.67,5309.45,4896.49,4923.79,5021.09,4772.1,4613.7,4843.39,5175.24,5041.13,4695.21,5318.38,3579.03,4490.67
Iceland,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Nutrient potash K2O (total),Import Quantity,t,3088442.47,2678728.24,2735117.49,1702436.65,1485767.33,1745464.86,2510071.81,2273840.01,2325497.18,2748662.33,2802823.18,2653434.54,3226140.1,2102833.32,1868707.91
India,Nutrient potash K2O (total),Export Quantity,t,31605.94,25579.54,10822.15,33079.15,15865.88,19778.83,21348.09,37488.42,27626.34,28307.95,35192.93,24726.53,29116.28,9590.33,5680.31
Indonesia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indonesia,Nutrient potash K2O (total),Import Quantity,t,1260146.1,358489.01,1108989.77,1938971.01,1538767.8,1395772.07,1814406.27,1855487.03,1659916.07,2101416.09,2176441.36,1740132.35,1785779.79,2485291.97,1974971.58
Indonesia,Nutrient potash K2O (total),Export Quantity,t,3251.12,30657.37,15131.08,25301.26,21044.12,24542.74,31141.35,18320.83,17862.43,13721.16,11775.48,7535.7,9747.35,8657.44,10292.61
Iran (Islamic Republic of),Nutrient potash K2O (total),Production,t,64990.52,25379.09,30955.75,26974.81,37513.27,0.0,16521.6,8324.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iran (Islamic Republic of),Nutrient potash K2O (total),Import Quantity,t,32263.21,38771.39,45279.57,66159.51,46171.03,26182.56,145214.63,49303.94,51689.81,63313.17,17691.98,95154.68,39388.58,14560.67,5511.43
Iran (Islamic Republic of),Nutrient potash K2O (total),Export Quantity,t,297.32,445.08,592.84,129.08,137.74,146.4,0.57,52.54,267.86,70.37,10797.2,5786.87,925.1,1310.8,1122.0
Iraq,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iraq,Nutrient potash K2O (total),Import Quantity,t,330.89,537.16,1245.35,1656.03,3378.31,3777.62,4633.95,2476.61,1831.86,6554.57,6985.34,8643.87,7154.96,6621.73,6954.02
Iraq,Nutrient potash K2O (total),Export Quantity,t,0.0,20.0,30.0,6.77,3.24,0.0,0.0,0.06,2.4,15.65,0.0,0.0,0.0,13.2,7.5
Ireland,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,Nutrient potash K2O (total),Import Quantity,t,109796.37,46978.92,123180.24,109900.53,95846.77,141150.8,149593.44,134333.53,140726.88,159595.25,172737.46,158492.32,173220.45,12285.75,33519.54
Ireland,Nutrient potash K2O (total),Export Quantity,t,332.26,303.26,460.98,376.87,482.51,1060.54,571.67,914.02,595.24,1256.61,1885.96,1365.4,1541.08,317.39,737.54
Israel,Nutrient potash K2O (total),Production,t,2101847.39,974575.67,2162059.62,2095569.34,1815776.78,1865150.0,2138297.62,1457610.25,1930932.0,2230429.26,2288125.02,2093219.67,2199955.1,2210055.02,2620311.84
Israel,Nutrient potash K2O (total),Import Quantity,t,3125.16,502.29,1153.44,1324.6,1800.09,1607.21,2536.14,6404.94,3082.14,15686.06,6721.56,5975.15,5920.07,7435.41,5430.25
Israel,Nutrient potash K2O (total),Export Quantity,t,2075577.58,956579.49,2136773.61,2070761.3,1789761.62,1836259.79,2108017.25,1442424.02,1848738.01,2262968.71,2248149.07,2284665.76,2510380.88,2487348.2,2589459.04
Italy,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Italy,Nutrient potash K2O (total),Import Quantity,t,315564.94,140628.2,280134.64,215840.08,247631.24,251856.01,263280.85,274777.44,280909.76,283672.29,288867.92,264956.49,280984.3,291967.87,184687.78
Italy,Nutrient potash K2O (total),Export Quantity,t,41951.78,22353.8,32819.29,36681.56,38696.53,42475.39,48015.33,40281.49,50817.49,45684.47,44350.74,45419.4,36183.86,44867.99,33027.77
Jamaica,Nutrient potash K2O (total),Import Quantity,t,1809.15,1499.47,982.12,2210.61,1046.44,2167.9,1254.07,963.64,1239.39,2562.09,1699.3,1602.47,1362.43,1086.16,1258.26
Jamaica,Nutrient potash K2O (total),Export Quantity,t,0.0,2.7,0.0,0.01,743.14,0.52,0.0,5.72,0.0,0.0,60.01,0.0,0.0,0.0,0.3
Japan,Nutrient potash K2O (total),Import Quantity,t,560866.58,221240.07,407503.08,377681.03,398042.03,367355.37,391539.65,363389.01,329486.15,396214.38,358909.42,357083.24,325895.7,359676.68,343289.22
Japan,Nutrient potash K2O (total),Export Quantity,t,5485.44,2960.52,3669.26,4162.58,3840.22,4087.44,3859.12,4564.69,5220.37,5972.21,5932.3,5982.56,6069.49,5750.26,5701.92
Jordan,Nutrient potash K2O (total),Production,t,1220000.0,690450.0,1218150.0,1411800.0,1149000.0,1112550.0,1335150.0,1413000.0,1202100.0,1392500.0,1486000.0,1516500.0,1598200.0,1598200.0,1598200.0
Jordan,Nutrient potash K2O (total),Import Quantity,t,1080.84,1533.67,2658.87,1648.21,2938.61,3407.18,3806.71,4896.71,4017.38,3667.65,3574.7,5952.95,6582.48,5366.03,3121.28
Jordan,Nutrient potash K2O (total),Export Quantity,t,967592.64,529330.13,854742.16,978484.33,831238.27,884517.06,1079185.79,998905.62,889268.23,1284163.07,1204480.83,1346327.75,1416291.59,1384577.52,1252050.78
Kazakhstan,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,747.0,742.0,217.0,1293.0,2293.0,2478.0,1455.0,1621.0,757.0,573.0,209.0,209.0,209.0
Kazakhstan,Nutrient potash K2O (total),Import Quantity,t,11221.37,7828.35,6258.51,10119.43,12485.98,10853.87,12608.15,13342.65,17964.18,17290.47,21867.22,16434.79,12597.96,14897.12,12585.74
Kazakhstan,Nutrient potash K2O (total),Export Quantity,t,102.24,113.7,84.07,816.4,432.73,10.47,21.41,7392.5,10031.21,11665.77,10442.46,419.83,441.64,399.19,11428.41
Kenya,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,689646.7558139535,641344.0805427631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenya,Nutrient potash K2O (total),Import Quantity,t,12754.63,16516.37,23579.59,24094.06,24608.52,25122.98,29583.21,34043.44,28014.57,46055.69,30634.92,43579.24,32216.41,41126.9,38715.38
Kenya,Nutrient potash K2O (total),Export Quantity,t,2649.34,1357.24,2477.67,2079.95,1682.22,1284.5,1800.65,2316.79,1376.64,900.46,1607.11,1213.96,1867.48,4019.77,5496.5
Kiribati,Nutrient potash K2O (total),Import Quantity,t,0.1,13.58,0.43,0.17,0.0,49.9,0.02,0.0,0.02,0.4,0.0,0.0,0.0,2.36,0.0
Kiribati,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,Nutrient potash K2O (total),Import Quantity,t,3768.09,2095.65,423.22,3031.56,2514.37,1997.18,3300.25,5131.07,4267.22,5073.87,4254.39,3886.75,3921.87,11131.16,7220.65
Kuwait,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,1.2,2.4,0.52,11.48,15.0,0.0,14.4,120.22,36.0,480.0,0.0
Kyrgyzstan,Nutrient potash K2O (total),Production,t,670206.8252341135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,Nutrient potash K2O (total),Import Quantity,t,103.96,57.51,14.04,392.83,569.24,707.63,705.96,104.53,657.29,818.75,1528.59,2003.78,2092.88,2817.31,1386.76
Kyrgyzstan,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,292.5,482.5,575.51,273.95,161.77,517.82,568.59,189.04,282.18,185.45,106.65,7.1
Lao People's Democratic Republic,Nutrient potash K2O (total),Import Quantity,t,1653.26,2877.12,2590.6,3214.56,6714.8,10923.19,13224.69,15219.24,6831.36,10663.33,12260.48,19735.61,23156.53,27351.54,16552.83
Lao People's Democratic Republic,Nutrient potash K2O (total),Export Quantity,t,2.46,3.48,4.5,1860.0,21128.55,48923.71,128518.07,324337.0,251398.79,283802.82,351119.54,357781.84,366812.71,472217.64,695467.57
Latvia,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775579.164054878,738064.3613089802,776722.4184122138,817151.7337862595,721019.9987328245
Latvia,Nutrient potash K2O (total),Import Quantity,t,23968.48,10744.28,21873.57,18834.48,29399.34,28498.5,32724.06,37495.96,38543.81,43388.85,39824.7,51361.96,55079.51,60019.21,28514.73
Latvia,Nutrient potash K2O (total),Export Quantity,t,4234.12,3019.91,2144.59,3812.27,3295.98,4326.42,13037.9,13327.35,8623.11,9944.41,4879.19,10869.4,18180.45,13802.98,4797.15
Lebanon,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lebanon,Nutrient potash K2O (total),Import Quantity,t,7942.13,5221.17,7917.85,8598.57,5384.64,7649.42,7651.84,8696.65,7909.74,9442.8,8675.44,6653.24,3857.64,4568.82,3435.97
Lebanon,Nutrient potash K2O (total),Export Quantity,t,133.39,186.94,11.45,3.1,22.93,20.59,3.0,0.1,3.17,0.0,1.2,67.32,46.85,65.45,11.98
Lesotho,Nutrient potash K2O (total),Import Quantity,t,1214.48,835.34,325.75,72.9,52.16,72.76,89.88,20.39,127.56,987.32,1863.27,41.73,518.24,198.42,62.88
Lesotho,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Liberia,Nutrient potash K2O (total),Import Quantity,t,22.09,93.05,175.1,147.29,505.42,1569.45,825.66,2843.23,2987.01,5888.4,9695.63,4699.0,6455.78,1154.0,3194.47
Liberia,Nutrient potash K2O (total),Export Quantity,t,472.5,945.0,632.2,319.4,6.6,4.4,2.2,0.0,0.45,16.46,32.46,0.0,0.0,0.0,0.0
Libya,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,Nutrient potash K2O (total),Import Quantity,t,3095.81,2020.9,1472.9,38.45,804.22,789.5,1223.16,921.53,513.18,190.31,1019.68,1628.29,1983.21,1989.46,1456.1
Libya,Nutrient potash K2O (total),Export Quantity,t,29.53,0.0,0.0,0.0,0.0,0.0,78.22,0.02,0.0,0.0,495.0,0.0,1.64,0.0,0.0
Lithuania,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lithuania,Nutrient potash K2O (total),Import Quantity,t,90954.57,41665.34,67434.41,68688.21,88198.83,79324.6,95821.82,104205.36,101031.62,113488.17,118238.06,122635.55,150926.64,161769.3,75480.77
Lithuania,Nutrient potash K2O (total),Export Quantity,t,33932.83,32214.26,25314.98,22169.49,26129.81,28137.15,39891.21,32556.26,32666.17,34528.77,44775.9,55054.23,71782.08,80540.83,32311.09
Luxembourg,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,Nutrient potash K2O (total),Import Quantity,t,2392.64,1785.92,2597.31,5297.79,3048.78,3125.13,2848.58,2558.65,2513.99,2648.7,2255.75,2067.05,1787.79,2077.55,1087.16
Luxembourg,Nutrient potash K2O (total),Export Quantity,t,1216.61,388.4,1346.02,1367.01,1167.37,1640.1,1878.95,1362.27,1058.94,871.87,1012.88,946.46,768.75,984.64,740.51
Madagascar,Nutrient potash K2O (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,Nutrient potash K2O (total),Import Quantity,t,2947.69,1768.01,2314.26,2264.51,1931.12,1911.6,3893.18,3482.04,4316.85,3637.53,4470.47,5667.58,5791.15,4129.63,2830.25
Madagascar,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.01,0.0,0.0,0.0,0.4,0.0,0.0,0.01,2.44,0.0,0.0,0.0,0.0
Malawi,Nutrient potash K2O (total),Production,t,670206.8252341135,373711.8152246256,648885.7005657238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,Nutrient potash K2O (total),Import Quantity,t,8326.39,14798.35,16420.53,7523.8,13480.18,19392.26,13405.55,17377.06,10543.47,17559.3,15617.59,17725.31,27775.35,29081.46,12323.01
Malawi,Nutrient potash K2O (total),Export Quantity,t,0.0,0.0,0.0,225.0,12.0,0.02,194.2,0.4,0.0,41.4,16.14,12.37,1.59,343.8,443.38
