Area,Item,Element,Unit,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
Ghana,Nutrient phosphate P2O5 (total),Export Quantity,t,266.13,235.14,198.32,598.08,71.25,605.82,1482.52,7.51,0.0,213.5,135.6,174.2,194.4,214.6,5555.37
Greece,Nutrient phosphate P2O5 (total),Production,t,31970.0,21961.0,94492.0,113258.0,67979.0,75680.35,90606.95,98578.95,91415.68,150824.04,85191.0,71134.1,125465.4,117690.75,146887.87
Greece,Nutrient phosphate P2O5 (total),Import Quantity,t,72624.51,36744.62,54125.61,38527.86,38174.18,64749.96,59387.54,58127.36,61744.88,56774.72,58268.84,46895.65,50016.77,55631.69,35260.22
Greece,Nutrient phosphate P2O5 (total),Export Quantity,t,29298.61,29377.78,50178.96,42081.92,31522.89,33074.89,43759.56,53187.63,41846.63,50757.79,44484.72,58957.44,63508.78,43748.08,52006.08
Greenland,Nutrient phosphate P2O5 (total),Import Quantity,t,91.46,95.41,90.86,16.26,106.44,21.1,11.74,13.93,53.73,15.41,17.65,17.65,17.65,17.65,17.65
Greenland,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grenada,Nutrient phosphate P2O5 (total),Import Quantity,t,75.82,94.5,100.7,42.98,30.28,74.24,58.0,143.4,75.64,51.89,51.31,82.87,72.74,89.18,56.88
Grenada,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.52,0.0,0.0
Guatemala,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guatemala,Nutrient phosphate P2O5 (total),Import Quantity,t,53360.13,29704.11,67923.2,53811.09,71185.66,64534.33,76976.61,59790.47,44230.47,56858.27,60168.65,53813.14,73388.47,67460.75,47554.88
Guatemala,Nutrient phosphate P2O5 (total),Export Quantity,t,3694.29,1558.76,3547.8,4308.64,5237.41,5480.61,5095.22,5706.74,4805.35,4068.72,5683.61,5238.09,4766.02,5067.78,4216.59
Guinea,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guinea,Nutrient phosphate P2O5 (total),Import Quantity,t,444.7,554.53,154.5,2691.64,1673.1,2463.14,1.88,208.69,139.43,9981.31,92.06,266.29,8204.31,323.84,5358.21
Guinea,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0
Guinea-Bissau,Nutrient phosphate P2O5 (total),Import Quantity,t,6.3,6.0,28.17,7.5,9.0,3.45,9.9,0.35,31.41,20.9,81.61,28.32,44.75,80.5,26.58
Guinea-Bissau,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guyana,Nutrient phosphate P2O5 (total),Import Quantity,t,7876.53,2009.34,10216.89,9943.13,6134.88,4996.94,5724.77,5661.89,6533.8,3492.47,4576.03,2659.4,2680.73,3396.32,2643.1
Guyana,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,30.5,0.2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Haiti,Nutrient phosphate P2O5 (total),Import Quantity,t,1445.67,5020.56,7484.66,2736.67,86336.79,4046.83,6984.15,2270.28,1165.38,3908.84,4514.05,18111.01,4874.98,3492.87,2559.49
Haiti,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Honduras,Nutrient phosphate P2O5 (total),Import Quantity,t,17382.27,13293.46,15694.56,24201.22,19271.53,23005.13,26738.73,34127.31,38270.55,37565.05,42708.6,33446.36,48245.74,37241.32,37241.32
Honduras,Nutrient phosphate P2O5 (total),Export Quantity,t,817.06,1577.43,366.93,1006.12,969.79,1210.63,1451.48,982.08,3617.05,2973.34,3430.94,2113.39,3569.93,3966.46,3966.46
Hungary,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19976.0,22813.0,14277.0
Hungary,Nutrient phosphate P2O5 (total),Import Quantity,t,88726.47,37419.19,64347.67,83693.46,93266.08,114941.68,114803.42,103929.85,114013.85,122614.33,116880.43,113336.94,113161.98,109088.12,71216.2
Hungary,Nutrient phosphate P2O5 (total),Export Quantity,t,13907.12,5064.9,5674.57,7353.28,7477.89,11165.48,15362.62,17244.07,17054.65,11787.87,8827.7,8481.48,10865.5,14679.66,7422.64
Iceland,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iceland,Nutrient phosphate P2O5 (total),Import Quantity,t,7541.72,4139.79,5721.52,6029.56,6604.38,6450.12,8053.69,6891.97,6287.73,7628.69,7213.03,6262.13,6940.58,5023.87,6235.22
Iceland,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
India,Nutrient phosphate P2O5 (total),Production,t,2390806.0,3215435.0,4303880.0,4380901.0,3847045.0,3965700.0,4118900.0,4425800.0,4552700.0,4724400.0,4590500.0,4790700.0,4737200.0,4711700.0,5007700.0
India,Nutrient phosphate P2O5 (total),Import Quantity,t,2751433.2,2767006.63,2660702.65,3582368.2,2857245.39,1738354.09,1953601.96,3138128.23,2404927.78,2038375.97,3090728.44,2918097.54,3320836.36,2504276.52,3742940.31
India,Nutrient phosphate P2O5 (total),Export Quantity,t,9392.15,64779.93,5568.13,12157.92,8802.03,16557.23,20552.96,34478.81,32705.39,24965.15,47856.73,56695.85,49319.84,35198.15,16074.06
Indonesia,Nutrient phosphate P2O5 (total),Production,t,355103.0,543248.0,507010.0,490864.0,621815.0,617420.27,591648.38,579689.39,628594.77,713303.81,681259.86,611117.28,616195.17,522149.25,575938.83
Indonesia,Nutrient phosphate P2O5 (total),Import Quantity,t,495268.64,263475.36,402885.01,552792.47,750966.68,436377.98,712778.92,870405.28,719803.85,959891.59,874258.64,622894.13,612004.26,700186.31,577687.55
Indonesia,Nutrient phosphate P2O5 (total),Export Quantity,t,11219.73,15718.94,45994.66,26856.18,19464.57,44609.65,33485.1,13359.14,21897.84,38242.17,28078.06,46867.06,62171.96,37753.45,16349.58
Iran (Islamic Republic of),Nutrient phosphate P2O5 (total),Production,t,121598.25,9264.74,5710.61,0.0,25374.42,15380.63,93075.21,24206.48,86304.13,0.0,0.0,0.0,0.0,0.0,0.0
Iran (Islamic Republic of),Nutrient phosphate P2O5 (total),Import Quantity,t,265448.9,354728.59,444008.27,163265.46,194052.21,224838.96,172545.72,89050.15,16831.35,123402.0,100364.34,137902.78,25231.0,2410.87,2856.93
Iran (Islamic Republic of),Nutrient phosphate P2O5 (total),Export Quantity,t,5090.21,6745.86,8401.5,6782.57,5254.89,3727.2,2966.78,1467.72,649.24,4834.45,9373.72,5556.79,924.72,27.95,11.0
Iraq,Nutrient phosphate P2O5 (total),Production,t,22240.0,437242.16859477124,543257.9171288743,573903.4248780487,2300.0,27140.0,4095.0,2138.4,2755.44,2755.44,2755.44,0.0,0.0,0.0,0.0
Iraq,Nutrient phosphate P2O5 (total),Import Quantity,t,1282.02,10732.8,17069.97,9643.16,4838.12,31008.59,56721.21,46461.05,54533.1,39531.02,59643.68,105521.78,104747.3,38187.29,55783.96
Iraq,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,42.0,0.0,66.8,42.24,95.01,0.0,59.5,2.78,15.46,0.0,27.0,599.38,43.85,28.6
Ireland,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ireland,Nutrient phosphate P2O5 (total),Import Quantity,t,84722.07,52765.44,97994.75,95285.47,78697.92,103953.54,95554.27,121457.84,114672.87,116983.09,130624.34,127815.8,143958.82,52393.37,32911.93
Ireland,Nutrient phosphate P2O5 (total),Export Quantity,t,316.83,290.27,292.79,368.7,472.25,1049.81,554.9,890.79,572.6,1031.13,1558.04,913.22,1025.1,532.92,881.01
Israel,Nutrient phosphate P2O5 (total),Production,t,451268.78,250692.92,404478.27,381879.21,378731.4,449324.76,386592.18,400880.33,404003.94,378524.36,398180.47,387138.16,347023.63,398512.94,461805.45
Israel,Nutrient phosphate P2O5 (total),Import Quantity,t,7972.79,3132.02,5103.71,4631.21,2375.35,4557.71,4332.97,5189.47,2892.07,6324.53,10284.99,9500.34,12353.3,12511.89,10201.33
Israel,Nutrient phosphate P2O5 (total),Export Quantity,t,444887.91,248417.54,401937.94,380515.24,370844.84,442945.63,381086.55,400380.69,397067.33,368336.99,394907.21,534553.9,455024.55,501477.65,466183.0
Italy,Nutrient phosphate P2O5 (total),Production,t,121709.4,82461.0,122429.8,135138.6,124708.0,164052.6,151538.6,144487.8,123876.4,93096.8,93096.8,169538.0,218523.0,247179.0,161680.0
Italy,Nutrient phosphate P2O5 (total),Import Quantity,t,205586.72,209034.36,230375.78,191346.29,224084.79,216758.55,214509.24,235675.55,234041.05,245862.03,211088.39,227167.76,246309.21,232837.22,136110.93
Italy,Nutrient phosphate P2O5 (total),Export Quantity,t,64750.95,31885.8,52381.02,77480.25,57232.99,56914.48,76030.91,69791.84,80674.25,64369.11,62462.6,61845.38,57833.64,79385.78,69591.15
Jamaica,Nutrient phosphate P2O5 (total),Import Quantity,t,1462.21,2238.63,2291.45,3497.91,3569.8,3008.49,2933.56,948.92,2496.92,1634.27,6215.92,2929.65,2738.33,1664.16,2120.64
Jamaica,Nutrient phosphate P2O5 (total),Export Quantity,t,0.06,0.0,0.62,0.02,743.15,0.03,0.0,5.72,0.0,0.01,1752.41,0.0,0.01,0.01,0.0
Japan,Nutrient phosphate P2O5 (total),Production,t,236220.0,236254.0,255783.0,236640.0,229645.0,203316.0,193817.0,181407.0,196102.0,196020.0,194008.0,188895.45,183099.96,186794.26,170240.55
Japan,Nutrient phosphate P2O5 (total),Import Quantity,t,314281.03,192158.56,244196.53,284359.46,270342.08,304775.64,282899.59,272755.57,272098.6,295782.03,292844.28,295841.73,277754.61,279932.72,291760.47
Japan,Nutrient phosphate P2O5 (total),Export Quantity,t,4934.74,2409.63,3095.22,3663.68,3038.29,3569.36,3277.85,3628.76,5899.64,11009.81,7007.16,11208.14,4648.25,6570.81,6495.91
Jordan,Nutrient phosphate P2O5 (total),Production,t,315360.0,294230.0,336270.0,364430.0,283360.0,275140.0,294350.0,270100.0,220000.0,301700.0,365100.0,311900.0,383400.0,383400.0,383400.0
Jordan,Nutrient phosphate P2O5 (total),Import Quantity,t,1796.26,2067.78,4193.32,4914.35,3799.66,2756.52,4362.18,4590.87,4764.24,5015.37,4249.45,5402.27,8461.15,5839.64,5205.39
Jordan,Nutrient phosphate P2O5 (total),Export Quantity,t,306322.87,266835.77,338641.69,329453.73,217790.08,216625.89,330778.44,239655.64,202205.23,220564.1,307724.1,251547.07,366288.21,424091.68,320980.23
Kazakhstan,Nutrient phosphate P2O5 (total),Production,t,117791.0,118000.0,7458.0,12093.0,13074.0,71585.0,87960.0,93170.0,92690.0,169303.0,140739.0,192804.0,195729.0,195729.0,195729.0
Kazakhstan,Nutrient phosphate P2O5 (total),Import Quantity,t,6846.12,2413.14,1846.61,3624.34,3167.68,3250.58,3015.7,2454.82,3967.76,5359.03,6365.91,20913.14,43023.26,33785.81,23372.49
Kazakhstan,Nutrient phosphate P2O5 (total),Export Quantity,t,7487.3,2069.43,7786.29,16666.3,18130.19,18675.76,24608.45,13407.75,28347.28,38077.21,33826.54,59719.26,70415.91,58209.06,50768.29
Kenya,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenya,Nutrient phosphate P2O5 (total),Import Quantity,t,66790.7,110906.24,86867.39,110416.64,133965.9,157515.15,131111.96,104708.76,134906.85,164776.74,140401.19,154938.58,171152.97,150264.92,103329.75
Kenya,Nutrient phosphate P2O5 (total),Export Quantity,t,5794.22,16622.91,6526.71,4890.09,3253.48,1616.86,4236.79,6856.72,5296.62,4430.43,9129.25,5213.3,7424.51,11202.53,12091.6
Kiribati,Nutrient phosphate P2O5 (total),Import Quantity,t,0.0,13.58,0.0,0.0,0.0,47.1,0.01,1.07,0.01,0.0,0.05,0.0,0.0,2.34,0.0
Kiribati,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kuwait,Nutrient phosphate P2O5 (total),Import Quantity,t,1187.67,1024.25,860.82,598.35,643.62,688.89,783.39,1156.02,1783.24,2129.18,2252.14,1937.21,2630.6,1514.88,1480.72
Kuwait,Nutrient phosphate P2O5 (total),Export Quantity,t,11.59,18.27,0.08,0.0,0.0,0.0,0.52,0.84,30.9,60.03,14.4,49.8,36.0,0.0,0.0
Kyrgyzstan,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyrgyzstan,Nutrient phosphate P2O5 (total),Import Quantity,t,1220.26,3205.42,3987.9,1284.58,1801.31,7146.09,3091.5,652.11,1097.05,1176.84,3311.59,4692.07,5408.89,7356.9,2522.82
Kyrgyzstan,Nutrient phosphate P2O5 (total),Export Quantity,t,27.6,3.0,0.0,93.6,0.0,23.01,13.95,0.18,112.2,35.34,2867.34,1887.56,1723.01,836.73,190.84
Lao People's Democratic Republic,Nutrient phosphate P2O5 (total),Import Quantity,t,2056.21,4290.59,4895.1,14668.31,13600.86,16661.29,23154.01,22962.03,18960.79,17565.36,20146.81,30058.26,31187.51,27577.7,15996.78
Lao People's Democratic Republic,Nutrient phosphate P2O5 (total),Export Quantity,t,2.46,3.48,4.5,0.0,4.35,0.0,0.0,99.24,2506.34,244.92,331.23,1390.91,2613.61,3159.49,1815.95
Latvia,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650357.2657733537,575828.4826226993
Latvia,Nutrient phosphate P2O5 (total),Import Quantity,t,20844.26,15701.84,25570.02,29000.61,49838.11,41450.14,50684.04,54579.96,50754.72,63116.53,51235.03,60199.34,54539.31,59241.81,27142.38
Latvia,Nutrient phosphate P2O5 (total),Export Quantity,t,4303.31,3065.13,2948.75,5507.27,11264.36,7340.89,13024.46,14174.54,9341.65,10419.27,4448.8,14141.78,19948.6,14512.88,6272.77
Lebanon,Nutrient phosphate P2O5 (total),Production,t,120000.0,75000.0,115000.0,116000.0,96000.0,80000.0,90000.0,100000.0,58000.0,78700.0,96200.0,79000.0,43800.0,43800.0,43800.0
Lebanon,Nutrient phosphate P2O5 (total),Import Quantity,t,5602.29,6484.53,8366.4,8046.61,6479.01,8657.12,8803.25,8162.49,7437.42,9902.76,8296.3,6103.57,3276.74,2993.52,2510.08
Lebanon,Nutrient phosphate P2O5 (total),Export Quantity,t,123174.7,103188.51,126932.54,108483.58,94748.61,96228.31,96423.05,101556.45,56655.86,81445.98,93834.7,78476.86,49398.48,65748.45,61248.77
Lesotho,Nutrient phosphate P2O5 (total),Import Quantity,t,1144.55,870.83,285.38,83.4,122.55,147.9,104.39,73.21,314.1,1007.91,1873.9,257.1,469.83,354.81,251.07
Lesotho,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0
Liberia,Nutrient phosphate P2O5 (total),Import Quantity,t,26.54,57.49,106.36,384.97,5673.58,1216.59,814.05,1296.86,1421.22,2578.03,3611.53,3607.68,2301.63,1052.58,1624.23
Liberia,Nutrient phosphate P2O5 (total),Export Quantity,t,472.5,945.0,632.2,319.4,6.6,4.4,2.2,0.0,0.0,16.23,32.46,0.0,0.0,0.0,0.0
Libya,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Libya,Nutrient phosphate P2O5 (total),Import Quantity,t,16401.19,24509.99,32677.55,2396.14,9361.58,30304.97,20839.59,16383.1,10689.0,18748.38,12977.82,16027.75,18399.15,10873.45,12914.52
Libya,Nutrient phosphate P2O5 (total),Export Quantity,t,113.64,5.9,0.0,7810.71,0.0,0.0,0.0,0.0,0.0,0.0,495.0,0.0,1.64,0.0,0.0
Lithuania,Nutrient phosphate P2O5 (total),Production,t,405152.0,426874.0,420849.0,397279.0,365603.0,377052.0,378023.72,377638.64,372006.93,382569.84,348442.01,328899.9,341686.43,294076.87,97747.68
Lithuania,Nutrient phosphate P2O5 (total),Import Quantity,t,31122.31,45925.4,60158.4,71260.57,95106.73,85291.99,84301.23,116323.76,93389.69,108362.58,96105.98,117856.2,119470.07,132354.73,64056.58
Lithuania,Nutrient phosphate P2O5 (total),Export Quantity,t,363378.93,445275.9,399546.09,401457.08,370148.76,400688.23,382983.2,364101.03,440835.52,408571.72,385312.6,351155.34,369454.75,356780.9,121796.38
Luxembourg,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxembourg,Nutrient phosphate P2O5 (total),Import Quantity,t,3122.81,1594.3,2715.7,4988.17,1847.36,3147.04,2807.89,2700.58,3027.38,3313.19,2810.78,2675.84,2351.93,2076.06,1249.21
Luxembourg,Nutrient phosphate P2O5 (total),Export Quantity,t,1466.97,854.64,1473.57,1427.49,1223.37,2038.97,2229.08,1582.81,1402.17,1217.76,1345.87,1322.84,1455.44,1092.82,606.86
Madagascar,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madagascar,Nutrient phosphate P2O5 (total),Import Quantity,t,2358.37,1636.74,2039.35,1683.8,2081.36,2226.71,3994.47,2666.51,4311.56,3945.13,4642.05,5984.15,6841.65,5330.87,3149.63
Madagascar,Nutrient phosphate P2O5 (total),Export Quantity,t,0.03,0.02,0.0,0.0,0.0,0.0,0.4,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malawi,Nutrient phosphate P2O5 (total),Import Quantity,t,11129.61,20222.0,17186.89,13821.49,21391.97,25544.57,17223.12,26745.99,14221.9,23660.46,19172.13,20121.34,32142.18,35161.57,23605.85
Malawi,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,225.0,0.0,2.1,5556.8,0.4,0.0,6.0,19.54,12.17,15.39,43.82,4051.4
Malaysia,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malaysia,Nutrient phosphate P2O5 (total),Import Quantity,t,181825.22,117085.18,230155.55,178847.16,193131.89,210201.83,222614.16,212339.59,210121.72,248654.78,215882.44,140229.14,169485.69,191424.58,174329.54
Malaysia,Nutrient phosphate P2O5 (total),Export Quantity,t,43312.01,17212.38,21025.4,21772.38,27684.99,17246.72,36466.35,54371.49,41256.33,57765.43,42955.92,17978.68,16417.28,14819.31,16486.26
Maldives,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maldives,Nutrient phosphate P2O5 (total),Import Quantity,t,2.68,2.76,2.64,5.72,2.89,2.95,28.28,2.94,13.19,58.95,22.06,20.26,107.95,86.97,49.23
Maldives,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mali,Nutrient phosphate P2O5 (total),Import Quantity,t,10923.09,23803.88,36684.66,44868.26,34936.0,49734.05,64532.1,79330.15,94128.21,69486.79,58791.21,65427.73,43618.49,21809.24,9768.73
Mali,Nutrient phosphate P2O5 (total),Export Quantity,t,3940.8,5886.32,7831.84,38765.54,38248.31,37251.04,36253.76,35256.49,34259.21,34424.32,21076.58,18161.74,13330.38,8179.85,3029.85
Malta,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malta,Nutrient phosphate P2O5 (total),Import Quantity,t,109.84,71.37,57.5,61.39,61.98,71.02,64.91,86.96,128.01,89.97,91.86,108.5,408.02,1272.58,88.44
Malta,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.21,0.12,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marshall Islands,Nutrient phosphate P2O5 (total),Import Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.6,115.67,0.0,0.0
Marshall Islands,Nutrient phosphate P2O5 (total),Export Quantity,t,697.5,697.5,697.5,697.5,697.5,697.5,697.5,625.53,553.55,481.58,409.6,337.63,265.65,0.0,0.0
Mauritania,Nutrient phosphate P2O5 (total),Import Quantity,t,51.45,0.0,424.75,311.41,467.78,1521.75,3872.67,3.31,4043.63,1870.52,5291.6,21.62,8.58,62.57,2586.82
Mauritania,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,Nutrient phosphate P2O5 (total),Production,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,Nutrient phosphate P2O5 (total),Import Quantity,t,6210.1,5116.07,3688.19,3960.86,4398.13,4022.09,4378.85,3305.02,4582.59,4464.01,2436.67,2636.02,2314.78,2086.63,1127.6
Mauritius,Nutrient phosphate P2O5 (total),Export Quantity,t,727.95,2231.38,1132.17,1400.94,1600.5,1823.36,2615.6,1437.83,1983.74,1115.62,475.73,508.39,278.1,174.4,19.67
Mexico,Nutrient phosphate P2O5 (total),Production,t,108123.0,201572.0,548362.0,547763.0,493719.0,491100.0,470000.0,462100.0,539200.0,482500.0,505300.0,439400.0,427800.0,427800.0,152093.2
Mexico,Nutrient phosphate P2O5 (total),Import Quantity,t,228159.77,194179.66,233704.42,358011.66,243238.24,212355.84,199312.34,233715.94,221139.18,258549.19,272528.93,312136.87,335201.26,428293.66,210186.3
Mexico,Nutrient phosphate P2O5 (total),Export Quantity,t,241567.74,302734.73,246702.55,87513.72,425383.24,436136.57,692405.55,338846.98,318313.78,317523.74,397027.76,305901.96,373898.71,213674.41,183242.04
Micronesia (Federated States of),Nutrient phosphate P2O5 (total),Import Quantity,t,0.74,0.28,0.14,0.35,0.87,0.71,1.27,1.23,1.19,0.75,0.3,1.05,0.45,0.31,0.31
Micronesia (Federated States of),Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mongolia,Nutrient phosphate P2O5 (total),Import Quantity,t,14.91,12.6,26.76,19.3,0.01,8.42,137.71,1777.55,1580.46,633.75,850.11,396.02,710.16,722.81,247.76
Mongolia,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.0,0.0,0.0,0.0,0.0,7.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Montenegro,Nutrient phosphate P2O5 (total),Import Quantity,t,641.11,452.92,572.0,499.22,472.77,590.74,551.57,508.52,632.79,545.98,501.5,559.22,642.98,675.78,336.0
Montenegro,Nutrient phosphate P2O5 (total),Export Quantity,t,0.0,0.02,10.28,9.3,0.45,0.0,0.0,0.55,1.2,0.0,0.0,0.0,0.54,0.0,0.0
Morocco,Nutrient phosphate P2O5 (total),Production,t,922200.0,1178120.0,1840329.0,2070791.0,2398675.0,1999230.32,2257863.0,2031414.22,2764620.0,4023400.0,4199100.0,4993000.0,5443500.0,5443500.0,5443500.0
Morocco,Nutrient phosphate P2O5 (total),Import Quantity,t,5538.39,4907.5,6959.38,10768.45,13250.8,15071.15,6331.88,6484.57,8526.99,8313.96,9436.87,8419.73,9192.7,3001.78,1467.09
Morocco,Nutrient phosphate P2O5 (total),Export Quantity,t,709291.39,1073804.77,1650005.58,1830567.22,2128082.39,2050596.27,2072327.17,1795969.77,2692944.15,3202945.49,3496399.67,3802134.98,4821821.22,4354789.1,3845670.44
Mozambique,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mozambique,Nutrient phosphate P2O5 (total),Import Quantity,t,10998.69,5129.78,4380.63,8863.87,3976.39,3210.42,6613.9,6561.63,3109.23,4412.59,4165.27,10500.6,11818.17,16817.56,14886.43
Mozambique,Nutrient phosphate P2O5 (total),Export Quantity,t,893.35,0.0,0.0,0.0,0.0,603.57,895.32,1457.11,693.7,243.56,0.0,656.83,1635.75,3095.66,13558.6
Myanmar,Nutrient phosphate P2O5 (total),Production,t,451776.9243770492,437242.16859477124,543257.9171288743,573903.4248780487,552980.0077294686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
